timestamp,forecast_mw,renewable_mw,net_demand_mw,battery_mw,battery_action,soc_pct,dr_shed_mw,dr_activated,grid_supply_mw,tariff_period,tariff_rs_mwh,procurement_cost_rs,dr_reward_rs,net_cost_rs,is_anomaly
2024-11-16 09:00:00,2549.9,358.8,2191.1,0.0,idle,95.0,0.0,0,2191.1,peak,6000.0,13147.0,0.0,13147.0,0
2024-11-16 10:00:00,2690.1,410.7,2279.5,0.0,idle,95.0,0.0,0,2279.5,peak,6000.0,13677.0,0.0,13677.0,0
2024-11-16 11:00:00,2723.9,443.3,2280.6,0.0,idle,95.0,0.0,0,2280.6,peak,6000.0,13684.0,0.0,13684.0,0
2024-11-16 12:00:00,2498.9,406.4,2092.5,0.0,idle,95.0,0.0,0,2092.5,peak,6000.0,12555.0,0.0,12555.0,0
2024-11-16 13:00:00,2461.7,395.3,2066.5,0.0,idle,95.0,0.0,0,2066.5,peak,6000.0,12399.0,0.0,12399.0,0
2024-11-16 14:00:00,2482.4,362.7,2119.7,0.0,idle,95.0,0.0,0,2119.7,mid_peak,3500.0,7419.0,0.0,7419.0,0
2024-11-16 15:00:00,2564.8,310.8,2254.0,0.0,idle,95.0,0.0,0,2254.0,mid_peak,3500.0,7889.0,0.0,7889.0,0
2024-11-16 16:00:00,2590.0,243.2,2346.8,0.0,idle,95.0,0.0,0,2346.8,mid_peak,3500.0,8214.0,0.0,8214.0,0
2024-11-16 17:00:00,2723.4,212.5,2510.9,0.0,idle,95.0,0.0,0,2510.9,peak,6000.0,15066.0,0.0,15066.0,0
2024-11-16 18:00:00,2995.1,128.0,2867.1,0.0,idle,95.0,0.0,0,2867.1,peak,6000.0,17203.0,0.0,17203.0,0
2024-11-16 19:00:00,3104.0,128.0,2976.0,0.0,idle,95.0,0.0,0,2976.0,peak,6000.0,17856.0,0.0,17856.0,0
2024-11-16 20:00:00,3092.1,192.0,2900.1,0.0,idle,95.0,0.0,0,2900.1,peak,6000.0,17401.0,0.0,17401.0,0
2024-11-16 21:00:00,3203.2,192.0,3011.2,0.0,idle,95.0,0.0,0,3011.2,peak,6000.0,18067.0,0.0,18067.0,0
2024-11-16 22:00:00,2731.4,192.0,2539.4,-0.0,charging,95.0,0.0,0,2539.4,off_peak,2000.0,5079.0,0.0,5079.0,0
2024-11-16 23:00:00,2238.2,192.0,2046.2,-0.0,charging,95.0,0.0,0,2046.2,off_peak,2000.0,4092.0,0.0,4092.0,0
2024-11-17 00:00:00,2009.3,192.0,1817.3,0.0,idle,95.0,0.0,0,1817.3,off_peak,2000.0,3635.0,0.0,3635.0,0
2024-11-17 01:00:00,2038.1,192.0,1846.1,0.0,idle,95.0,0.0,0,1846.1,off_peak,2000.0,3692.0,0.0,3692.0,0
2024-11-17 02:00:00,2017.5,192.0,1825.5,0.0,idle,95.0,0.0,0,1825.5,off_peak,2000.0,3651.0,0.0,3651.0,0
2024-11-17 03:00:00,1994.8,192.0,1802.8,0.0,idle,95.0,0.0,0,1802.8,off_peak,2000.0,3606.0,0.0,3606.0,0
2024-11-17 04:00:00,1928.9,192.0,1736.9,0.0,idle,95.0,0.0,0,1736.9,off_peak,2000.0,3474.0,0.0,3474.0,0
2024-11-17 05:00:00,1886.9,192.0,1694.9,0.0,idle,95.0,0.0,0,1694.9,off_peak,2000.0,3390.0,0.0,3390.0,0
2024-11-17 06:00:00,2100.4,192.0,1908.4,0.0,idle,95.0,0.0,0,1908.4,mid_peak,3500.0,6679.0,0.0,6679.0,0
2024-11-17 07:00:00,2324.7,276.5,2048.2,0.0,idle,95.0,0.0,0,2048.2,mid_peak,3500.0,7169.0,0.0,7169.0,0
2024-11-17 08:00:00,2585.7,291.2,2294.5,0.0,idle,95.0,0.0,0,2294.5,mid_peak,3500.0,8031.0,0.0,8031.0,0
2024-11-17 09:00:00,2591.4,358.8,2232.6,0.0,idle,95.0,0.0,0,2232.6,peak,6000.0,13396.0,0.0,13396.0,0
2024-11-17 10:00:00,2735.9,410.7,2325.2,0.0,idle,95.0,0.0,0,2325.2,peak,6000.0,13951.0,0.0,13951.0,0
2024-11-17 11:00:00,2783.0,443.3,2339.7,0.0,idle,95.0,0.0,0,2339.7,peak,6000.0,14038.0,0.0,14038.0,0
2024-11-17 12:00:00,2581.5,406.4,2175.1,0.0,idle,95.0,0.0,0,2175.1,peak,6000.0,13050.0,0.0,13050.0,0
2024-11-17 13:00:00,2542.3,395.3,2147.0,0.0,idle,95.0,0.0,0,2147.0,peak,6000.0,12882.0,0.0,12882.0,0
2024-11-17 14:00:00,2576.2,362.7,2213.5,0.0,idle,95.0,0.0,0,2213.5,mid_peak,3500.0,7747.0,0.0,7747.0,0
2024-11-17 15:00:00,2644.2,310.8,2333.4,0.0,idle,95.0,0.0,0,2333.4,mid_peak,3500.0,8167.0,0.0,8167.0,0
2024-11-17 16:00:00,2671.3,243.2,2428.1,0.0,idle,95.0,0.0,0,2428.1,mid_peak,3500.0,8498.0,0.0,8498.0,0
2024-11-17 17:00:00,2728.7,212.5,2516.2,0.0,idle,95.0,0.0,0,2516.2,peak,6000.0,15097.0,0.0,15097.0,0
2024-11-17 18:00:00,3079.6,128.0,2951.6,0.0,idle,95.0,0.0,0,2951.6,peak,6000.0,17710.0,0.0,17710.0,0
2024-11-17 19:00:00,3236.4,128.0,3108.4,0.0,idle,95.0,0.0,0,3108.4,peak,6000.0,18651.0,0.0,18651.0,0
2024-11-17 20:00:00,3340.9,192.0,3148.9,0.0,idle,95.0,0.0,0,3148.9,peak,6000.0,18894.0,0.0,18894.0,0
2024-11-17 21:00:00,3398.0,192.0,3206.0,0.0,idle,95.0,0.0,0,3206.0,peak,6000.0,19236.0,0.0,19236.0,0
2024-11-17 22:00:00,2857.3,192.0,2665.3,0.0,idle,95.0,0.0,0,2665.3,off_peak,2000.0,5331.0,0.0,5331.0,0
2024-11-17 23:00:00,2489.0,192.0,2297.0,0.0,idle,95.0,0.0,0,2297.0,off_peak,2000.0,4594.0,0.0,4594.0,0
2024-11-18 00:00:00,2360.3,192.0,2168.3,0.0,idle,95.0,0.0,0,2168.3,off_peak,2000.0,4337.0,0.0,4337.0,0
2024-11-18 01:00:00,2312.6,192.0,2120.6,0.0,idle,95.0,0.0,0,2120.6,off_peak,2000.0,4241.0,0.0,4241.0,0
2024-11-18 02:00:00,2326.8,192.0,2134.8,0.0,idle,95.0,0.0,0,2134.8,off_peak,2000.0,4270.0,0.0,4270.0,0
2024-11-18 03:00:00,2242.6,192.0,2050.6,0.0,idle,95.0,0.0,0,2050.6,off_peak,2000.0,4101.0,0.0,4101.0,0
2024-11-18 04:00:00,2268.9,192.0,2076.9,0.0,idle,95.0,0.0,0,2076.9,off_peak,2000.0,4154.0,0.0,4154.0,0
2024-11-18 05:00:00,2277.9,192.0,2085.9,0.0,idle,95.0,0.0,0,2085.9,off_peak,2000.0,4172.0,0.0,4172.0,0
2024-11-18 06:00:00,2432.9,192.0,2240.9,0.0,idle,95.0,0.0,0,2240.9,mid_peak,3500.0,7843.0,0.0,7843.0,0
2024-11-18 07:00:00,2707.6,276.5,2431.1,0.0,idle,95.0,0.0,0,2431.1,mid_peak,3500.0,8509.0,0.0,8509.0,0
2024-11-18 08:00:00,2982.5,291.2,2691.3,0.0,idle,95.0,0.0,0,2691.3,mid_peak,3500.0,9420.0,0.0,9420.0,0
2024-11-18 09:00:00,3138.2,358.8,2779.4,0.0,idle,95.0,0.0,0,2779.4,peak,6000.0,16676.0,0.0,16676.0,0
2024-11-18 10:00:00,3310.2,410.7,2899.5,0.0,idle,95.0,0.0,0,2899.5,peak,6000.0,17397.0,0.0,17397.0,0
2024-11-18 11:00:00,3306.9,443.3,2863.6,0.0,idle,95.0,0.0,0,2863.6,peak,6000.0,17182.0,0.0,17182.0,0
2024-11-18 12:00:00,2980.0,406.4,2573.6,0.0,idle,95.0,0.0,0,2573.6,peak,6000.0,15442.0,0.0,15442.0,0
2024-11-18 13:00:00,3103.1,395.3,2707.8,0.0,idle,95.0,0.0,0,2707.8,peak,6000.0,16247.0,0.0,16247.0,0
2024-11-18 14:00:00,3030.9,362.7,2668.3,0.0,idle,95.0,0.0,0,2668.3,mid_peak,3500.0,9339.0,0.0,9339.0,0
2024-11-18 15:00:00,3106.7,310.8,2795.9,0.0,idle,95.0,0.0,0,2795.9,mid_peak,3500.0,9786.0,0.0,9786.0,0
2024-11-18 16:00:00,3183.7,243.2,2940.5,0.0,idle,95.0,0.0,0,2940.5,mid_peak,3500.0,10292.0,0.0,10292.0,0
2024-11-18 17:00:00,3232.3,212.5,3019.8,0.0,idle,95.0,0.0,0,3019.8,peak,6000.0,18119.0,0.0,18119.0,0
2024-11-18 18:00:00,3554.7,128.0,3426.7,120.0,discharging,71.0,0.0,0,3306.7,peak,6000.0,19840.0,0.0,19840.0,0
2024-11-18 19:00:00,3636.6,128.0,3508.6,120.0,discharging,47.0,0.0,0,3388.6,peak,6000.0,20332.0,0.0,20332.0,0
2024-11-18 20:00:00,3693.0,192.0,3501.0,120.0,discharging,23.0,0.0,0,3381.0,peak,6000.0,20286.0,0.0,20286.0,0
2024-11-18 21:00:00,3842.9,192.0,3650.9,65.0,discharging,10.0,0.0,0,3585.9,peak,6000.0,21515.0,0.0,21515.0,0
2024-11-18 22:00:00,3294.4,192.0,3102.4,-100.0,charging,28.4,0.0,0,3202.4,off_peak,2000.0,6405.0,0.0,6405.0,0
2024-11-18 23:00:00,2897.2,192.0,2705.2,-100.0,charging,46.8,0.0,0,2805.2,off_peak,2000.0,5610.0,0.0,5610.0,0
2024-11-19 00:00:00,2321.7,192.0,2129.7,-100.0,charging,65.2,0.0,0,2229.7,off_peak,2000.0,4459.0,0.0,4459.0,0
2024-11-19 01:00:00,2389.0,192.0,2197.0,-100.0,charging,83.6,0.0,0,2297.0,off_peak,2000.0,4594.0,0.0,4594.0,0
2024-11-19 02:00:00,2375.2,192.0,2183.2,-57.0,charging,94.1,0.0,0,2240.2,off_peak,2000.0,4480.0,0.0,4480.0,0
2024-11-19 03:00:00,2324.9,192.0,2132.9,-4.6,charging,94.9,0.0,0,2137.5,off_peak,2000.0,4275.0,0.0,4275.0,0
2024-11-19 04:00:00,2321.6,192.0,2129.6,-0.4,charging,95.0,0.0,0,2130.0,off_peak,2000.0,4260.0,0.0,4260.0,0
2024-11-19 05:00:00,2247.7,192.0,2055.7,-0.0,charging,95.0,0.0,0,2055.7,off_peak,2000.0,4111.0,0.0,4111.0,0
2024-11-19 06:00:00,2396.5,192.0,2204.5,0.0,idle,95.0,0.0,0,2204.5,mid_peak,3500.0,7716.0,0.0,7716.0,0
2024-11-19 07:00:00,2756.4,276.5,2479.9,0.0,idle,95.0,0.0,0,2479.9,mid_peak,3500.0,8680.0,0.0,8680.0,0
2024-11-19 08:00:00,3028.5,291.2,2737.3,0.0,idle,95.0,0.0,0,2737.3,mid_peak,3500.0,9580.0,0.0,9580.0,0
2024-11-19 09:00:00,3202.7,358.8,2843.9,0.0,idle,95.0,0.0,0,2843.9,peak,6000.0,17063.0,0.0,17063.0,0
2024-11-19 10:00:00,3262.1,410.7,2851.5,0.0,idle,95.0,0.0,0,2851.5,peak,6000.0,17109.0,0.0,17109.0,0
2024-11-19 11:00:00,3260.5,443.3,2817.3,0.0,idle,95.0,0.0,0,2817.3,peak,6000.0,16904.0,0.0,16904.0,0
2024-11-19 12:00:00,3117.6,406.4,2711.2,0.0,idle,95.0,0.0,0,2711.2,peak,6000.0,16267.0,0.0,16267.0,0
2024-11-19 13:00:00,2931.3,395.3,2536.0,0.0,idle,95.0,0.0,0,2536.0,peak,6000.0,15216.0,0.0,15216.0,0
2024-11-19 14:00:00,3092.3,362.7,2729.6,0.0,idle,95.0,0.0,0,2729.6,mid_peak,3500.0,9554.0,0.0,9554.0,0
2024-11-19 15:00:00,3166.1,310.8,2855.3,0.0,idle,95.0,0.0,0,2855.3,mid_peak,3500.0,9994.0,0.0,9994.0,0
2024-11-19 16:00:00,3168.7,243.2,2925.5,0.0,idle,95.0,0.0,0,2925.5,mid_peak,3500.0,10239.0,0.0,10239.0,0
2024-11-19 17:00:00,3202.3,212.5,2989.8,0.0,idle,95.0,0.0,0,2989.8,peak,6000.0,17939.0,0.0,17939.0,0
2024-11-19 18:00:00,3695.4,128.0,3567.4,120.0,discharging,71.0,0.0,0,3447.4,peak,6000.0,20684.0,0.0,20684.0,0
2024-11-19 19:00:00,3715.0,128.0,3587.0,120.0,discharging,47.0,0.0,0,3467.0,peak,6000.0,20802.0,0.0,20802.0,0
2024-11-19 20:00:00,3844.5,192.0,3652.5,120.0,discharging,23.0,0.0,0,3532.5,peak,6000.0,21195.0,0.0,21195.0,0
2024-11-19 21:00:00,3912.4,192.0,3720.4,65.0,discharging,10.0,0.0,0,3655.4,peak,6000.0,21932.0,0.0,21932.0,0
2024-11-19 22:00:00,3513.5,192.0,3321.5,-100.0,charging,28.4,0.0,0,3421.5,off_peak,2000.0,6843.0,0.0,6843.0,0
2024-11-19 23:00:00,2897.0,192.0,2705.0,-100.0,charging,46.8,0.0,0,2805.0,off_peak,2000.0,5610.0,0.0,5610.0,0
2024-11-20 00:00:00,2407.3,192.0,2215.3,-100.0,charging,65.2,0.0,0,2315.3,off_peak,2000.0,4631.0,0.0,4631.0,0
2024-11-20 01:00:00,2434.4,192.0,2242.4,-100.0,charging,83.6,0.0,0,2342.4,off_peak,2000.0,4685.0,0.0,4685.0,0
2024-11-20 02:00:00,2330.4,192.0,2138.4,-57.0,charging,94.1,0.0,0,2195.4,off_peak,2000.0,4391.0,0.0,4391.0,0
2024-11-20 03:00:00,2255.6,192.0,2063.6,-4.6,charging,94.9,0.0,0,2068.2,off_peak,2000.0,4136.0,0.0,4136.0,0
2024-11-20 04:00:00,2272.1,192.0,2080.1,-0.4,charging,95.0,0.0,0,2080.4,off_peak,2000.0,4161.0,0.0,4161.0,0
2024-11-20 05:00:00,2231.2,192.0,2039.2,-0.0,charging,95.0,0.0,0,2039.3,off_peak,2000.0,4079.0,0.0,4079.0,0
2024-11-20 06:00:00,2463.2,192.0,2271.2,0.0,idle,95.0,0.0,0,2271.2,mid_peak,3500.0,7949.0,0.0,7949.0,0
2024-11-20 07:00:00,2732.0,276.5,2455.5,0.0,idle,95.0,0.0,0,2455.5,mid_peak,3500.0,8594.0,0.0,8594.0,0
2024-11-20 08:00:00,3018.4,291.2,2727.2,0.0,idle,95.0,0.0,0,2727.2,mid_peak,3500.0,9545.0,0.0,9545.0,0
2024-11-20 09:00:00,3189.9,358.8,2831.1,0.0,idle,95.0,0.0,0,2831.1,peak,6000.0,16987.0,0.0,16987.0,0
2024-11-20 10:00:00,3242.7,410.7,2832.1,0.0,idle,95.0,0.0,0,2832.1,peak,6000.0,16992.0,0.0,16992.0,0
2024-11-20 11:00:00,3293.4,443.3,2850.1,0.0,idle,95.0,0.0,0,2850.1,peak,6000.0,17100.0,0.0,17100.0,0
2024-11-20 12:00:00,3088.0,406.4,2681.6,0.0,idle,95.0,0.0,0,2681.6,peak,6000.0,16089.0,0.0,16089.0,0
2024-11-20 13:00:00,3009.8,395.3,2614.5,0.0,idle,95.0,0.0,0,2614.5,peak,6000.0,15687.0,0.0,15687.0,0
2024-11-20 14:00:00,3173.6,362.7,2810.9,0.0,idle,95.0,0.0,0,2810.9,mid_peak,3500.0,9838.0,0.0,9838.0,1
2024-11-20 15:00:00,3179.8,310.8,2869.0,0.0,idle,95.0,0.0,0,2869.0,mid_peak,3500.0,10042.0,0.0,10042.0,0
2024-11-20 16:00:00,3144.1,243.2,2900.9,0.0,idle,95.0,0.0,0,2900.9,mid_peak,3500.0,10153.0,0.0,10153.0,0
2024-11-20 17:00:00,3307.2,212.5,3094.8,0.0,idle,95.0,0.0,0,3094.8,peak,6000.0,18569.0,0.0,18569.0,1
2024-11-20 18:00:00,3624.4,128.0,3496.4,120.0,discharging,71.0,0.0,0,3376.4,peak,6000.0,20258.0,0.0,20258.0,0
2024-11-20 19:00:00,3739.3,128.0,3611.3,120.0,discharging,47.0,0.0,0,3491.3,peak,6000.0,20948.0,0.0,20948.0,0
2024-11-20 20:00:00,3852.2,192.0,3660.2,120.0,discharging,23.0,0.0,0,3540.2,peak,6000.0,21241.0,0.0,21241.0,0
2024-11-20 21:00:00,3732.8,192.0,3540.8,65.0,discharging,10.0,0.0,0,3475.8,peak,6000.0,20855.0,0.0,20855.0,0
2024-11-20 22:00:00,3446.0,192.0,3254.0,-100.0,charging,28.4,0.0,0,3354.0,off_peak,2000.0,6708.0,0.0,6708.0,0
2024-11-20 23:00:00,2968.8,192.0,2776.8,-100.0,charging,46.8,0.0,0,2876.8,off_peak,2000.0,5754.0,0.0,5754.0,0
2024-11-21 00:00:00,2349.4,192.0,2157.4,-100.0,charging,65.2,0.0,0,2257.4,off_peak,2000.0,4515.0,0.0,4515.0,0
2024-11-21 01:00:00,2297.5,192.0,2105.5,-100.0,charging,83.6,0.0,0,2205.5,off_peak,2000.0,4411.0,0.0,4411.0,0
2024-11-21 02:00:00,2432.2,192.0,2240.2,-57.0,charging,94.1,0.0,0,2297.2,off_peak,2000.0,4594.0,0.0,4594.0,0
2024-11-21 03:00:00,2308.6,192.0,2116.6,-4.6,charging,94.9,0.0,0,2121.2,off_peak,2000.0,4242.0,0.0,4242.0,0
2024-11-21 04:00:00,2271.9,192.0,2079.9,-0.4,charging,95.0,0.0,0,2080.2,off_peak,2000.0,4160.0,0.0,4160.0,0
2024-11-21 05:00:00,2279.5,192.0,2087.5,-0.0,charging,95.0,0.0,0,2087.5,off_peak,2000.0,4175.0,0.0,4175.0,0
2024-11-21 06:00:00,2453.5,192.0,2261.5,0.0,idle,95.0,0.0,0,2261.5,mid_peak,3500.0,7915.0,0.0,7915.0,0
2024-11-21 07:00:00,2764.0,276.5,2487.5,0.0,idle,95.0,0.0,0,2487.5,mid_peak,3500.0,8706.0,0.0,8706.0,0
2024-11-21 08:00:00,3027.8,291.2,2736.6,0.0,idle,95.0,0.0,0,2736.6,mid_peak,3500.0,9578.0,0.0,9578.0,0
2024-11-21 09:00:00,3166.0,358.8,2807.2,0.0,idle,95.0,0.0,0,2807.2,peak,6000.0,16843.0,0.0,16843.0,0
2024-11-21 10:00:00,3240.2,410.7,2829.5,0.0,idle,95.0,0.0,0,2829.5,peak,6000.0,16977.0,0.0,16977.0,0
2024-11-21 11:00:00,3273.2,443.3,2829.9,0.0,idle,95.0,0.0,0,2829.9,peak,6000.0,16979.0,0.0,16979.0,0
2024-11-21 12:00:00,3009.5,406.4,2603.1,0.0,idle,95.0,0.0,0,2603.1,peak,6000.0,15618.0,0.0,15618.0,0
2024-11-21 13:00:00,3048.5,395.3,2653.2,0.0,idle,95.0,0.0,0,2653.2,peak,6000.0,15919.0,0.0,15919.0,0
2024-11-21 14:00:00,3159.8,362.7,2797.1,0.0,idle,95.0,0.0,0,2797.1,mid_peak,3500.0,9790.0,0.0,9790.0,0
2024-11-21 15:00:00,3130.8,310.8,2820.0,0.0,idle,95.0,0.0,0,2820.0,mid_peak,3500.0,9870.0,0.0,9870.0,0
2024-11-21 16:00:00,3159.1,243.2,2915.9,0.0,idle,95.0,0.0,0,2915.9,mid_peak,3500.0,10206.0,0.0,10206.0,0
2024-11-21 17:00:00,3210.2,212.5,2997.7,0.0,idle,95.0,0.0,0,2997.7,peak,6000.0,17986.0,0.0,17986.0,0
2024-11-21 18:00:00,3662.8,128.0,3534.8,120.0,discharging,71.0,0.0,0,3414.8,peak,6000.0,20489.0,0.0,20489.0,0
2024-11-21 19:00:00,3677.6,128.0,3549.6,120.0,discharging,47.0,0.0,0,3429.6,peak,6000.0,20577.0,0.0,20577.0,0
2024-11-21 20:00:00,3794.5,192.0,3602.5,120.0,discharging,23.0,0.0,0,3482.5,peak,6000.0,20895.0,0.0,20895.0,0
2024-11-21 21:00:00,3877.6,192.0,3685.6,65.0,discharging,10.0,0.0,0,3620.6,peak,6000.0,21723.0,0.0,21723.0,0
2024-11-21 22:00:00,3439.3,192.0,3247.3,-100.0,charging,28.4,0.0,0,3347.3,off_peak,2000.0,6695.0,0.0,6695.0,0
2024-11-21 23:00:00,2888.9,192.0,2696.9,-100.0,charging,46.8,0.0,0,2796.9,off_peak,2000.0,5594.0,0.0,5594.0,0
2024-11-22 00:00:00,2409.8,192.0,2217.8,-100.0,charging,65.2,0.0,0,2317.8,off_peak,2000.0,4636.0,0.0,4636.0,0
2024-11-22 01:00:00,2329.4,192.0,2137.4,-100.0,charging,83.6,0.0,0,2237.4,off_peak,2000.0,4475.0,0.0,4475.0,0
2024-11-22 02:00:00,2276.1,192.0,2084.1,-57.0,charging,94.1,0.0,0,2141.1,off_peak,2000.0,4282.0,0.0,4282.0,0
2024-11-22 03:00:00,2144.9,192.0,1952.9,-4.6,charging,94.9,0.0,0,1957.5,off_peak,2000.0,3915.0,0.0,3915.0,0
2024-11-22 04:00:00,2188.8,192.0,1996.8,-0.4,charging,95.0,0.0,0,1997.2,off_peak,2000.0,3994.0,0.0,3994.0,0
2024-11-22 05:00:00,2158.4,192.0,1966.4,-0.0,charging,95.0,0.0,0,1966.4,off_peak,2000.0,3933.0,0.0,3933.0,0
2024-11-22 06:00:00,2330.2,192.0,2138.2,0.0,idle,95.0,0.0,0,2138.2,mid_peak,3500.0,7484.0,0.0,7484.0,0
2024-11-22 07:00:00,2548.9,276.5,2272.4,0.0,idle,95.0,0.0,0,2272.4,mid_peak,3500.0,7953.0,0.0,7953.0,0
2024-11-22 08:00:00,2913.8,291.2,2622.6,0.0,idle,95.0,0.0,0,2622.6,mid_peak,3500.0,9179.0,0.0,9179.0,0
2024-11-22 09:00:00,3017.3,358.8,2658.5,0.0,idle,95.0,0.0,0,2658.5,peak,6000.0,15951.0,0.0,15951.0,0
2024-11-22 10:00:00,3071.9,410.7,2661.2,0.0,idle,95.0,0.0,0,2661.2,peak,6000.0,15967.0,0.0,15967.0,0
2024-11-22 11:00:00,3060.6,443.3,2617.3,0.0,idle,95.0,0.0,0,2617.3,peak,6000.0,15704.0,0.0,15704.0,0
2024-11-22 12:00:00,2861.1,406.4,2454.7,0.0,idle,95.0,0.0,0,2454.7,peak,6000.0,14728.0,0.0,14728.0,0
2024-11-22 13:00:00,2879.9,395.3,2484.6,0.0,idle,95.0,0.0,0,2484.6,peak,6000.0,14908.0,0.0,14908.0,0
2024-11-22 14:00:00,2882.9,362.7,2520.2,0.0,idle,95.0,0.0,0,2520.2,mid_peak,3500.0,8821.0,0.0,8821.0,0
2024-11-22 15:00:00,3044.0,310.8,2733.2,0.0,idle,95.0,0.0,0,2733.2,mid_peak,3500.0,9566.0,0.0,9566.0,0
2024-11-22 16:00:00,3073.5,243.2,2830.3,0.0,idle,95.0,0.0,0,2830.3,mid_peak,3500.0,9906.0,0.0,9906.0,0
2024-11-22 17:00:00,3037.9,212.5,2825.4,0.0,idle,95.0,0.0,0,2825.4,peak,6000.0,16952.0,0.0,16952.0,0
2024-11-22 18:00:00,3575.5,128.0,3447.5,120.0,discharging,71.0,0.0,0,3327.5,peak,6000.0,19965.0,0.0,19965.0,0
2024-11-22 19:00:00,3725.7,128.0,3597.7,120.0,discharging,47.0,0.0,0,3477.7,peak,6000.0,20866.0,0.0,20866.0,0
2024-11-22 20:00:00,3676.9,192.0,3484.9,120.0,discharging,23.0,0.0,0,3364.9,peak,6000.0,20189.0,0.0,20189.0,0
2024-11-22 21:00:00,3783.5,192.0,3591.5,65.0,discharging,10.0,0.0,0,3526.5,peak,6000.0,21159.0,0.0,21159.0,0
2024-11-22 22:00:00,3377.8,192.0,3185.8,-100.0,charging,28.4,0.0,0,3285.8,off_peak,2000.0,6572.0,0.0,6572.0,0
2024-11-22 23:00:00,2772.4,192.0,2580.4,-100.0,charging,46.8,0.0,0,2680.4,off_peak,2000.0,5361.0,0.0,5361.0,0
2024-11-23 00:00:00,2089.0,192.0,1897.0,-100.0,charging,65.2,0.0,0,1997.0,off_peak,2000.0,3994.0,0.0,3994.0,0
2024-11-23 01:00:00,2005.2,192.0,1813.2,-100.0,charging,83.6,0.0,0,1913.2,off_peak,2000.0,3826.0,0.0,3826.0,0
2024-11-23 02:00:00,1950.1,192.0,1758.1,-57.0,charging,94.1,0.0,0,1815.1,off_peak,2000.0,3630.0,0.0,3630.0,0
2024-11-23 03:00:00,1929.7,192.0,1737.7,-4.6,charging,94.9,0.0,0,1742.3,off_peak,2000.0,3485.0,0.0,3485.0,0
2024-11-23 04:00:00,1954.6,192.0,1762.6,-0.4,charging,95.0,0.0,0,1762.9,off_peak,2000.0,3526.0,0.0,3526.0,0
2024-11-23 05:00:00,1906.7,192.0,1714.7,-0.0,charging,95.0,0.0,0,1714.8,off_peak,2000.0,3430.0,0.0,3430.0,0
2024-11-23 06:00:00,2101.1,192.0,1909.1,0.0,idle,95.0,0.0,0,1909.1,mid_peak,3500.0,6682.0,0.0,6682.0,0
2024-11-23 07:00:00,2347.4,276.5,2071.0,0.0,idle,95.0,0.0,0,2071.0,mid_peak,3500.0,7248.0,0.0,7248.0,0
2024-11-23 08:00:00,2594.3,291.2,2303.1,0.0,idle,95.0,0.0,0,2303.1,mid_peak,3500.0,8061.0,0.0,8061.0,0
2024-11-23 09:00:00,2669.3,358.8,2310.5,0.0,idle,95.0,0.0,0,2310.5,peak,6000.0,13863.0,0.0,13863.0,0
2024-11-23 10:00:00,2844.6,410.7,2433.9,0.0,idle,95.0,0.0,0,2433.9,peak,6000.0,14603.0,0.0,14603.0,0
2024-11-23 11:00:00,2831.8,443.3,2388.5,0.0,idle,95.0,0.0,0,2388.5,peak,6000.0,14331.0,0.0,14331.0,0
2024-11-23 12:00:00,2605.5,406.4,2199.1,0.0,idle,95.0,0.0,0,2199.1,peak,6000.0,13195.0,0.0,13195.0,0
2024-11-23 13:00:00,2623.5,395.3,2228.2,0.0,idle,95.0,0.0,0,2228.2,peak,6000.0,13369.0,0.0,13369.0,0
2024-11-23 14:00:00,2617.3,362.7,2254.7,0.0,idle,95.0,0.0,0,2254.7,mid_peak,3500.0,7891.0,0.0,7891.0,0
2024-11-23 15:00:00,2708.4,310.8,2397.6,0.0,idle,95.0,0.0,0,2397.6,mid_peak,3500.0,8392.0,0.0,8392.0,0
2024-11-23 16:00:00,2697.0,243.2,2453.8,0.0,idle,95.0,0.0,0,2453.8,mid_peak,3500.0,8588.0,0.0,8588.0,0
2024-11-23 17:00:00,2752.5,212.5,2540.0,0.0,idle,95.0,0.0,0,2540.0,peak,6000.0,15240.0,0.0,15240.0,0
2024-11-23 18:00:00,3067.9,128.0,2939.9,0.0,idle,95.0,0.0,0,2939.9,peak,6000.0,17639.0,0.0,17639.0,0
2024-11-23 19:00:00,3091.5,128.0,2963.5,0.0,idle,95.0,0.0,0,2963.5,peak,6000.0,17781.0,0.0,17781.0,0
2024-11-23 20:00:00,3210.8,192.0,3018.8,0.0,idle,95.0,0.0,0,3018.8,peak,6000.0,18113.0,0.0,18113.0,0
2024-11-23 21:00:00,3366.1,192.0,3174.1,0.0,idle,95.0,0.0,0,3174.1,peak,6000.0,19045.0,0.0,19045.0,0
2024-11-23 22:00:00,2971.3,192.0,2779.3,-0.0,charging,95.0,0.0,0,2779.3,off_peak,2000.0,5559.0,0.0,5559.0,0
2024-11-23 23:00:00,2413.2,192.0,2221.2,-0.0,charging,95.0,0.0,0,2221.2,off_peak,2000.0,4442.0,0.0,4442.0,0
2024-11-24 00:00:00,2021.2,192.0,1829.2,-0.0,charging,95.0,0.0,0,1829.2,off_peak,2000.0,3658.0,0.0,3658.0,0
2024-11-24 01:00:00,2029.8,192.0,1837.8,-0.0,charging,95.0,0.0,0,1837.8,off_peak,2000.0,3676.0,0.0,3676.0,0
